LMK_KEY,ADDRESS1,ADDRESS2,ADDRESS3,POSTCODE,BUILDING_REFERENCE_NUMBER,CURRENT_ENERGY_RATING,POTENTIAL_ENERGY_RATING,CURRENT_ENERGY_EFFICIENCY,POTENTIAL_ENERGY_EFFICIENCY,PROPERTY_TYPE,BUILT_FORM,INSPECTION_DATE,LOCAL_AUTHORITY,CONSTITUENCY,COUNTY,LODGEMENT_DATE,TRANSACTION_TYPE,ENVIRONMENT_IMPACT_CURRENT,ENVIRONMENT_IMPACT_POTENTIAL,ENERGY_CONSUMPTION_CURRENT,ENERGY_CONSUMPTION_POTENTIAL,CO2_EMISSIONS_CURRENT,CO2_EMISS_CURR_PER_FLOOR_AREA,CO2_EMISSIONS_POTENTIAL,LIGHTING_COST_CURRENT,LIGHTING_COST_POTENTIAL,HEATING_COST_CURRENT,HEATING_COST_POTENTIAL,HOT_WATER_COST_CURRENT,HOT_WATER_COST_POTENTIAL,TOTAL_FLOOR_AREA,ENERGY_TARIFF,MAINS_GAS_FLAG,FLOOR_LEVEL,FLAT_TOP_STOREY,FLAT_STOREY_COUNT,MAIN_HEATING_CONTROLS,MULTI_GLAZE_PROPORTION,GLAZED_TYPE,GLAZED_AREA,EXTENSION_COUNT,NUMBER_HABITABLE_ROOMS,NUMBER_HEATED_ROOMS,LOW_ENERGY_LIGHTING,NUMBER_OPEN_FIREPLACES,HOTWATER_DESCRIPTION,HOT_WATER_ENERGY_EFF,HOT_WATER_ENV_EFF,FLOOR_DESCRIPTION,FLOOR_ENERGY_EFF,FLOOR_ENV_EFF,WINDOWS_DESCRIPTION,WINDOWS_ENERGY_EFF,WINDOWS_ENV_EFF,WALLS_DESCRIPTION,WALLS_ENERGY_EFF,WALLS_ENV_EFF,SECONDHEAT_DESCRIPTION,SHEATING_ENERGY_EFF,SHEATING_ENV_EFF,ROOF_DESCRIPTION,ROOF_ENERGY_EFF,ROOF_ENV_EFF,MAINHEAT_DESCRIPTION,MAINHEAT_ENERGY_EFF,MAINHEAT_ENV_EFF,MAINHEATCONT_DESCRIPTION,MAINHEATC_ENERGY_EFF,MAINHEATC_ENV_EFF,LIGHTING_DESCRIPTION,LIGHTING_ENERGY_EFF,LIGHTING_ENV_EFF,MAIN_FUEL,WIND_TURBINE_COUNT,HEAT_LOSS_CORRIDOOR,UNHEATED_CORRIDOR_LENGTH,FLOOR_HEIGHT,PHOTO_SUPPLY,SOLAR_WATER_HEATING_FLAG,MECHANICAL_VENTILATION,ADDRESS,LOCAL_AUTHORITY_LABEL,CONSTITUENCY_LABEL,CERTIFICATE_HASH
1.16957220110525E+020,"33, Falkland Close",,,EX4 5EZ,779168468,C,C,70,72,House,Semi-Detached,2011-05-25,E07000041,E14000698,Devon,2011-05-25,rental (private),72,74,196,180,2.1,37,2,49,31,367,352,71,71,56.57,Single,Y,NODATA!,,,"Programmer, TRVs and bypass",100,double glazing installed during or after 2002,Normal,0,3,3,42,0,From main system,Good,Good,"Solid, no insulation (assumed)",,,Fully double glazed,Good,Good,"Cavity wall, as built, insulated (assumed)",Good,Good,None,,,"Pitched, 100 mm loft insulation",Average,Average,"Boiler and radiators, mains gas",Good,Good,"Programmer, TRVs and bypass",Average,Average,Low energy lighting in 42% of fixed outlets,Average,Average,mains gas (not community),0,NO DATA!,,2.3,0,,natural,"33, Falkland Close",Exeter,Exeter,38492d6a20b542a26d219c87eb55746f45d5b1324d046c47deed924b6dda87b5
1.04356812013111E+021,"14, Sunhill Avenue",Topsham,,EX3 0BP,7301836178,C,B,71,85,House,End-Terrace,2013-11-13,E07000041,E14000678,Devon,2013-11-14,marketed sale,68,83,142,63,3.9,27,1.8,94,69,655,516,124,78,142,Single,Y,NODATA!,,,"Programmer, room thermostat and TRVs",100,double glazing installed during or after 2002,Normal,1,7,7,64,0,From main system,Good,Good,"Solid, no insulation (assumed)",,,Fully double glazed,Good,Good,"Cavity wall, as built, no insulation (assumed)",Poor,Poor,"Room heaters, dual fuel (mineral and wood)",,,"Pitched, 100 mm loft insulation",Average,Average,"Boiler and radiators, mains gas",Good,Good,"Programmer, room thermostat and TRVs",Good,Good,Low energy lighting in 64% of fixed outlets,Good,Good,mains gas (not community),0,NO DATA!,,,0,,natural,"14, Sunhill Avenue, Topsham",Exeter,East Devon,ba1d85fbbd8a425a8011fb92980a7caecf1c4c94ee96a142dda85bdac025bebd
1.42329920080923E+020,"44a, Glasshouse Lane",,,EX2 7BS,8472490568,C,B,72,82,Flat,Detached,2008-09-23,E07000041,E14000698,Devon,2008-09-23,marketed sale,68,81,246,148,2.6,41.1,1.6,47,30,254,202,156,83,63.94,Single,Y,1st,Y,3,"Programmer, room thermostat and TRVs",100,double glazing installed before 2002,Normal,0,3,3,42,0,"From main system, no cylinderstat",Poor,Average,(other premises below),,,Fully double glazed,Average,Average,"Cavity wall, filled cavity",Good,Good,None,,,"Pitched, 100mm loft insulation",Average,Average,"Boiler and radiators, mains gas",Average,Good,"Programmer, room thermostat and TRVs",Average,Average,Low energy lighting in 42% of fixed outlets,Average,Average,mains gas - this is for backwards compatibility only and should not be used,0,no corridor,,2.35,0,N,natural,"44a, Glasshouse Lane",Exeter,Exeter,1cc862742df348c34e03fb9880463e9417cdbd685aec5e69c8c6703be480c816
1.371291320151E+021,"45, Spinney Close",,,EX2 5PE,7052559378,E,B,47,85,House,Semi-Detached,2015-10-05,E07000041,E14000678,Devon,2015-10-05,ECO assessment,40,82,382,82,5.6,67,1.3,84,54,861,443,298,74,84,Single,Y,NODATA!,,,Room thermostat only,100,double glazing installed before 2002,Normal,0,5,5,44,0,"From main system, no cylinder thermostat",Average,Average,"Solid, no insulation (assumed)",NO DATA!,,Fully double glazed,Average,Average,"Cavity wall, as built, no insulation (assumed)",Poor,Poor,"Room heaters, mains gas",,,"Pitched, 100 mm loft insulation",Average,Average,"Boiler and radiators, mains gas",Good,Good,Room thermostat only,Poor,Poor,Low energy lighting in 44% of fixed outlets,Average,Average,mains gas (not community),0,NO DATA!,,,,N,natural,"45, Spinney Close",Exeter,East Devon,368f1d036004cb24f76b264a57eb057d9d38b48813911eb82802be74d6f9bace
1.54375320081009E+020,Flat 26 Compass Quay,Haven Road,,EX2 8GW,1432512568,C,B,78,84,Flat,Mid-Terrace,2008-10-09,E07000041,E14000698,Devon,2008-10-09,marketed sale,77,83,179,133,1.8,30,1.3,54,30,197,174,106,80,60.9,Single,Y,3rd,N,5,"Programmer, TRVs and bypass",100,double glazing installed before 2002,Normal,0,3,3,20,0,From main system,Good,Good,(other premises below),,,Fully double glazed,Average,Average,"Cavity wall, as built, insulated (assumed)",Good,Good,None,,,"Pitched, 150 mm loft insulation",Very Good,Very Good,"Boiler and radiators, mains gas",Good,Good,"Programmer, TRVs and bypass",Poor,Poor,Low energy lighting in 20% of fixed outlets,Poor,Poor,mains gas - this is for backwards compatibility only and should not be used,0,no corridor,,2.3,0,N,natural,"Flat 26 Compass Quay, Haven Road",Exeter,Exeter,2ec6978a4278942a28f39aef6dfa58c351d3cb9319dab7102058352920965988
1.38464202015111E+021,Apartment 31,Acorn & Oak Buildings,Market Street,EX1 1BW,4228050478,D,D,63,63,Flat,End-Terrace,2015-11-12,E07000041,E14000698,Devon,2015-11-12,new dwelling,67,67,252,252,1.9,43,1.9,32,32,321,321,209,209,45,standard tariff,,top floor,,,Programmer and appliance thermostats,,NO DATA!,NO DATA!,,,,,,"Electric immersion, standard tariff",Very Poor,Poor,(other premises below),,,Fully double glazed,Good,Good,Average thermal transmittance 0.24 W/m²K,Very Good,Very Good,None,,,Average thermal transmittance 0.20 W/m²K,Good,Good,"Room heaters, electric",Very Poor,Poor,Programmer and appliance thermostats,Good,Good,Low energy lighting in all fixed outlets,Very Good,Very Good,"Electricity: electricity, unspecified tariff",,NO DATA!,,,,,NO DATA!,"Apartment 31, Acorn & Oak Buildings, Market Street",Exeter,Exeter,6c0f63ccc60acae13b416aae10458905a08c014a121243827de0e07fd57af6c5
1.13240692015012E+021,"14, Bickleigh Close",,,EX4 8QB,2207862278,E,C,49,77,House,Detached,2015-01-15,E07000041,E14000698,Devon,2015-01-15,ECO assessment,51,79,295,114,5.2,48,2,71,71,809,500,526,284,108,Single,Y,NODATA!,,,"Programmer, room thermostat and TRVs",100,double glazing installed before 2002,Normal,1,7,7,88,0,No system present: electric immersion assumed,Very Poor,Poor,"Solid, no insulation (assumed)",NO DATA!,,Fully double glazed,Average,Average,"Cavity wall, as built, no insulation (assumed)",Very Poor,Very Poor,"Room heaters, wood logs",,,"Pitched, 250 mm loft insulation",Good,Good,"Boiler and radiators, mains gas",Good,Good,"Programmer, room thermostat and TRVs",Good,Good,Low energy lighting in 88% of fixed outlets,Very Good,Very Good,mains gas (not community),0,NO DATA!,,,,N,natural,"14, Bickleigh Close",Exeter,Exeter,9ec19df24f5bfb9fc9396927f5ddeaf638f90c68e0e381b4d207f4d7b700ff01
1.3607238201509E+021,"2, King Henrys Road",,,EX2 6AL,7589878378,E,C,42,80,House,Detached,2015-09-03,E07000041,E14000698,Devon,2015-09-04,marketed sale,34,74,365,112,9.4,65,2.9,147,77,1597,747,259,80,146,Unknown,Y,NODATA!,,,Programmer and room thermostat,67,"double glazing, unknown install date",Normal,2,7,7,9,0,"From main system, no cylinder thermostat",Poor,Poor,"Suspended, no insulation (assumed)",NO DATA!,,Partial double glazing,Poor,Poor,"Cavity wall, as built, no insulation (assumed)",Poor,Poor,"Room heaters, mains gas",,,"Pitched, 50 mm loft insulation",Poor,Poor,"Boiler and radiators, mains gas",Good,Good,Programmer and room thermostat,Average,Average,Low energy lighting in 9% of fixed outlets,Very Poor,Very Poor,mains gas (not community),0,NO DATA!,,,,N,natural,"2, King Henrys Road",Exeter,Exeter,61fc2f5ac7d43ecfc8ed7be60029d974d6909ead76d97c73ba23a95173c5fc42
1.39617982015122E+021,"33, Huntsham Road",,,EX1 3GH,2060231478,B,B,87,89,House,Detached,2015-12-15,E07000041,E14000698,Devon,2015-12-15,new dwelling,88,90,60,44,1,11,0.7,60,60,246,247,104,55,93,standard tariff,,NO DATA!,,,Time and temperature zone control,,NO DATA!,NO DATA!,,,,,,From main system,Good,Good,Average thermal transmittance 0.16 W/m²K,Very Good,Very Good,High performance glazing,Very Good,Very Good,Average thermal transmittance 0.27 W/m²K,Very Good,Very Good,None,,,Average thermal transmittance 0.11 W/m²K,Very Good,Very Good,"Boiler and radiators, mains gas",Good,Good,Time and temperature zone control,Very Good,Very Good,Low energy lighting in all fixed outlets,Very Good,Very Good,mains gas - this is for backwards compatibility only and should not be used,,NO DATA!,,,,,NO DATA!,"33, Huntsham Road",Exeter,Exeter,e1c349709fe23f1819912145a28029f58aa2854bac768aef24c0620ea9e01d29
4.2543292016051E+020,"51, West Grove Road",,,EX2 4LU,1271671768,C,B,72,87,House,Mid-Terrace,2016-05-09,E07000041,E14000698,Devon,2016-05-10,marketed sale,69,86,172,61,2.6,30,1,57,57,482,389,111,74,87,Single,Y,NODATA!,,,"Programmer, room thermostat and TRVs",100,double glazing installed during or after 2002,Normal,2,5,5,100,0,From main system,Good,Good,"Suspended, no insulation (assumed)",NO DATA!,,Fully double glazed,Good,Good,"Cavity wall, as built, no insulation (assumed)",Poor,Poor,None,,,"Pitched, 250 mm loft insulation",Good,Good,"Boiler and radiators, mains gas",Good,Good,"Programmer, room thermostat and TRVs",Good,Good,Low energy lighting in all fixed outlets,Very Good,Very Good,mains gas (not community),0,NO DATA!,,2.48,,N,natural,"51, West Grove Road",Exeter,Exeter,2fed251f185ed42a6e4d306dc9a67389433dae7eebbec7119433918e71430f45
5.70742820101201E+020,"2, Hillside Avenue",,,EX4 4NW,8288802868,E,D,40,59,House,End-Terrace,2010-12-01,E07000041,E14000698,Devon,2010-12-01,rental (private),34,51,450,299,9.4,75,6.3,94,67,1426,961,174,139,111.73,Single,Y,NO DATA!,,,"Programmer, TRVs and bypass",75,double glazing installed before 2002,Normal,2,7,7,59,0,From main system,Good,Good,"Suspended, no insulation (assumed)",,,Partial double glazing,Poor,Poor,"Cavity wall, as built, no insulation (assumed)",Poor,Poor,None,,,"Pitched, no insulation (assumed)",Very Poor,Very Poor,"Boiler and radiators, mains gas",Good,Good,"Programmer, TRVs and bypass",Average,Average,Low energy lighting in 59% of fixed outlets,Good,Good,mains gas - this is for backwards compatibility only and should not be used,0,NO DATA!,,2.69,0,N,natural,"2, Hillside Avenue",Exeter,Exeter,7832db52d967478c9523ae3e4e8bdf7716f5d9c05ee85afa339bd6f62a302f66
1.22650232014102E+021,"34, Hamlin Gardens",,,EX1 3AD,2212339278,D,B,60,86,House,End-Terrace,2014-10-24,E07000041,E14000698,Devon,2014-10-24,marketed sale,58,87,218,51,3.8,42,0.9,72,55,617,412,249,80,91,Single,Y,NODATA!,,,"Programmer, no room thermostat",100,double glazing installed during or after 2002,Normal,0,6,6,69,0,"From main system, no cylinder thermostat",Poor,Poor,"Solid, no insulation (assumed)",,,Fully double glazed,Good,Good,"Cavity wall, filled cavity",Good,Good,"Room heaters, electric",,,"Pitched, 250 mm loft insulation",Good,Good,"Boiler and radiators, mains gas",Good,Good,"Programmer, no room thermostat",Very Poor,Very Poor,Low energy lighting in 69% of fixed outlets,Good,Good,mains gas (not community),0,NO DATA!,,,0,,natural,"34, Hamlin Gardens",Exeter,Exeter,3e371b80edc226cbf1b7f31383d8f09ce9f685ff2704ad56ad3f2862204bf4a9
1.28109142015021E+021,"13, Vyvyan Court",Fore Street,,EX1 2RU,2916913378,D,B,65,84,House,Mid-Terrace,2015-02-12,E07000041,E14000698,Devon,2015-02-12,marketed sale,64,85,243,76,2.4,43,0.8,62,38,455,403,106,56,56,Single,Y,NODATA!,,,"Programmer, room thermostat and TRVs",100,double glazing installed during or after 2002,Normal,0,3,3,38,0,From main system,Good,Good,"Suspended, no insulation (assumed)",NO DATA!,,Fully double glazed,Good,Good,"Cavity wall, as built, insulated (assumed)",Good,Good,"Room heaters, electric",,,"Pitched, 150 mm loft insulation",Good,Good,"Boiler and radiators, mains gas",Good,Good,"Programmer, room thermostat and TRVs",Good,Good,Low energy lighting in 38% of fixed outlets,Average,Average,mains gas (not community),0,NO DATA!,,,,N,natural,"13, Vyvyan Court, Fore Street",Exeter,Exeter,cea161bd838db6e34b5cbf0d55a3be78f59601daf532d44dde9b86ab20c9dbd9
1.99972720081128E+020,"20, Union Road",,,EX4 6HZ,9569305568,D,C,56,70,House,Semi-Detached,2008-11-21,E07000041,E14000698,Devon,2008-11-28,rental (private),50,65,299,210,6.8,50,4.8,115,62,794,581,123,100,124.25,Single,Y,NO DATA!,,,"Programmer, TRVs and bypass",100,"double glazing, unknown install date",Normal,1,6,6,15,0,From main system,Good,Good,"Suspended, no insulation (assumed)",,,Fully double glazed,Average,Average,"Cavity wall, as built, no insulation (assumed)",Poor,Poor,"Room heaters, mains gas",,,"Pitched, no insulation (assumed)",Very Poor,Very Poor,"Boiler and radiators, mains gas",Good,Good,"Programmer, TRVs and bypass",Poor,Poor,Low energy lighting in 15% of fixed outlets,Poor,Poor,mains gas - this is for backwards compatibility only and should not be used,0,NO DATA!,,2.45,0,N,natural,"20, Union Road",Exeter,Exeter,d8868afa21b901aefc562aca4e6ebe2a47279c45de3a285883bc96aff01f98b7
1.18417020080623E+020,64,Dorset Avenue,,EX4 1ND,4904668468,F,E,28,45,House,Mid-Terrace,2008-06-23,E07000041,E14000698,Devon,2008-06-23,not recorded,46,59,12449,8693,65,-99,3882,58,33,939,674,78,78,81,Single,Y,1st,Y,1,No time or thermostatic control of room temperature,,INVALID!,Normal,2,4,1,1,1,Gas multipoint,Average,Good,"Solid, no insulation (assumed)",,,Fully double glazed,Average,Average,"Cavity wall, as built, no insulation (assumed)",Poor,Poor,"Room heaters, mains gas",,,"Pitched, 50 mm loft insulation",Poor,Poor,Portable electric heating assumed for most rooms,Very Poor,Poor,No time or thermostatic control of room temperature,Poor,Poor,Low energy lighting in 25% of fixed outlets,Average,Average,smokeless coal,-99,no corridor,0,2,0,N,natural,"64, Dorset Avenue",Exeter,Exeter,c084cc500481c4cfad640f92f43dc3f6a7e974dc86f4d01f93762eadac61a9a0
5.29677820100819E+020,"24, Oakley Close",,,EX1 3SB,6293119768,D,C,67,71,Bungalow,Detached,2010-08-19,E07000041,E14000698,Devon,2010-08-19,marketed sale,63,66,286,256,3,48,2.7,54,32,481,444,84,84,63.36,Single,Y,NO DATA!,,,"Programmer, room thermostat and TRVs",100,double glazing installed before 2002,Normal,0,4,4,33,0,From main system,Very Good,Very Good,"Solid, no insulation (assumed)",,,Fully double glazed,Average,Average,"Cavity wall, filled cavity",Good,Good,"Room heaters, mains gas",,,"Pitched, 75 mm loft insulation",Average,Average,"Boiler and radiators, mains gas",Very Good,Very Good,"Programmer, room thermostat and TRVs",Good,Good,Low energy lighting in 33% of fixed outlets,Average,Average,mains gas - this is for backwards compatibility only and should not be used,0,NO DATA!,,2.35,0,N,natural,"24, Oakley Close",Exeter,Exeter,439767a5db865f487693cba1440e851423120dac98098dcc4431b3759719613b
6.69653620130912E+020,"47, Garland Close",,,EX4 2NT,5959949868,D,B,64,83,House,Mid-Terrace,2013-09-12,E07000041,E14000698,Devon,2013-09-12,assessment for green deal,42,65,338,176,5.2,60,2.7,73,73,556,391,132,86,86,dual,N,NODATA!,,,Manual charge control,100,double glazing installed before 2002,Normal,0,5,5,75,0,"Electric immersion, off-peak",Average,Very Poor,"Solid, limited insulation (assumed)",,,Fully double glazed,Average,Average,"Cavity wall, as built, partial insulation (assumed)",Average,Average,"Room heaters, electric",,,"Pitched, 250 mm loft insulation",Good,Good,Electric storage heaters,Average,Very Poor,Manual charge control,Poor,Poor,Low energy lighting in 75% of fixed outlets,Very Good,Very Good,electricity (not community),0,NO DATA!,,,0,,natural,"47, Garland Close",Exeter,Exeter,51bee8045fc260e8b7a73a0d122c5f9370284257acd8067f3c09b986f609a79c
1.03793420160831E+020,"17, Chestnut Avenue",,,EX2 6DH,5932757468,C,B,69,84,House,Semi-Detached,2016-08-31,E07000041,E14000698,Devon,2016-08-31,marketed sale,66,81,193,90,2.9,34,1.4,87,56,501,464,108,71,84,Single,Y,NODATA!,,,"Programmer, room thermostat and TRVs",100,double glazing installed before 2002,Normal,0,4,4,45,0,From main system,Good,Good,"Solid, no insulation (assumed)",NO DATA!,,Fully double glazed,Average,Average,"Cavity wall, filled cavity",Good,Good,"Room heaters, mains gas",,,"Pitched, 100 mm loft insulation",Average,Average,"Boiler and radiators, mains gas",Good,Good,"Programmer, room thermostat and TRVs",Good,Good,Low energy lighting in 45% of fixed outlets,Good,Good,mains gas (not community),0,NO DATA!,,2.51,,N,natural,"17, Chestnut Avenue",Exeter,Exeter,98d8269b6acf027ff494efdc62365e8f1e1a189875f60b63cdfcca3128b66f20
1.90661120081203E+020,"20, Plassey Close",,,EX4 5HE,3443425568,C,C,74,78,Flat,Detached,2008-12-03,E07000041,E14000698,Devon,2008-12-03,rental (private),71,75,287,247,1.8,48,1.5,34,18,250,233,61,53,36.86,dual,Y,Ground,N,2,"Programmer, room thermostat and TRVs",100,double glazing installed during or after 2002,Normal,0,2,2,16,0,From main system,Good,Good,"Solid, no insulation (assumed)",,,Fully double glazed,Good,Good,"Cavity wall, as built, insulated (assumed)",Good,Good,None,,,(another dwelling above),,,"Boiler and radiators, mains gas",Good,Good,"Programmer, room thermostat and TRVs",Average,Average,Low energy lighting in 16% of fixed outlets,Poor,Poor,mains gas - this is for backwards compatibility only and should not be used,0,heated corridor,,2.31,0,N,natural,"20, Plassey Close",Exeter,Exeter,aa1a6ffc12e7e31ad2df1549615ce2be3c2547d21ba077f4c8b10a10219d8edb
2.5680742009033E+020,"52, Cornmill Crescent",,,EX2 8TW,3320499568,F,C,38,79,Flat,Mid-Terrace,2009-03-30,E07000041,E14000698,Devon,2009-03-30,rental (private),57,69,427,305,2.9,64,2.1,41,24,408,158,274,97,44.64,Single,N,1st,Y,2,Programmer and appliance thermostats,100,"double glazing, unknown install date",Normal,0,2,2,14,0,"Electric immersion, standard tariff",Very Poor,Poor,(other premises below),,,Fully double glazed,Average,Average,"Cavity wall, as built, partial insulation (assumed)",Average,Average,None,,,"Pitched, 50 mm loft insulation",Poor,Poor,"Room heaters, electric",Very Poor,Poor,Programmer and appliance thermostats,Good,Good,Low energy lighting in 14% of fixed outlets,Poor,Poor,electricity - this is for backwards compatibility only and should not be used,0,no corridor,,2.33,0,N,natural,"52, Cornmill Crescent",Exeter,Exeter,67b49af496f0cc59aedb8ea24e3e413ac108b5c246fe2d48d3088d926d422213
2.12025120090113E+020,"140a, Sidwell Street",,,EX4 6RT,1897936568,C,B,72,82,Maisonette,Mid-Terrace,2009-01-13,E07000041,E14000698,Devon,2009-01-13,rental (private),70,80,186,123,3.6,31,2.4,125,63,444,310,109,103,116.13,Single,Y,Ground,N,3,"Programmer, TRVs and bypass",100,double glazing installed during or after 2002,Normal,0,4,4,0,0,From main system,Very Good,Very Good,"Suspended, no insulation (assumed)",,,Fully double glazed,Good,Good,"Cavity wall, as built, no insulation (assumed)",Poor,Poor,None,,,Flat,Very Good,Very Good,"Boiler and radiators, mains gas",Very Good,Very Good,"Programmer, TRVs and bypass",Poor,Poor,No low energy lighting,Very Poor,Very Poor,mains gas - this is for backwards compatibility only and should not be used,0,no corridor,,2.4,0,N,natural,"140a, Sidwell Street",Exeter,Exeter,96cb469d6246ee163ebb71e19a9b0e942cf9c21117ae040743929bdbc8fa5010
3.17058420090717E+020,"30, Sargent Close",,,EX1 3HY,975614668,C,C,77,79,House,Enclosed End-Terrace,2009-07-14,E07000041,E14000698,Devon,2009-07-17,rental (private),75,76,223,214,1.7,37,1.6,40,20,227,230,62,62,44.9,Single,Y,NO DATA!,,,"Programmer, room thermostat and TRVs",100,double glazing installed during or after 2002,Normal,0,2,2,0,0,From main system,Good,Good,"Solid, no insulation (assumed)",,,Fully double glazed,Good,Good,"Cavity wall, as built, insulated (assumed)",Good,Good,None,,,"Pitched, 100 mm loft insulation",Average,Average,"Boiler and radiators, mains gas",Good,Good,"Programmer, room thermostat and TRVs",Average,Average,No low energy lighting,Very Poor,Very Poor,mains gas - this is for backwards compatibility only and should not be used,0,NO DATA!,,2.36,0,N,natural,"30, Sargent Close",Exeter,Exeter,c90cacd5c346f6af103100bec29cbf3844a3b843f5bf92e4b9b94c438ce6aca9
2.5504042009112E+020,12 Lower Barley House,Furze Court,,EX4 1FE,4648289568,A,A,94,94,Flat,End-Terrace,2009-11-20,E07000041,E14000698,Devon,2009-11-20,new dwelling,93,93,62,62,0.6,8,0.6,40,40,193,193,82,82,66.21,standard tariff,,top floor,,,Time and temperature zone control,,NO DATA!,NO DATA!,,,,,0,From main system,Very Good,Very Good,(other premises below),,,High performance glazing,Very Good,Very Good,Average thermal transmittance 0.27 W/m?K,Very Good,Very Good,None,,,Average thermal transmittance 0.20 W/m?K,Good,Good,"Boiler and radiators, mains gas",Very Good,Very Good,Time and temperature zone control,Very Good,Very Good,Low energy lighting in 86% of fixed outlets,Very Good,Very Good,mains gas - this is for backwards compatibility only and should not be used,0,NO DATA!,,2.4,,,NO DATA!,"12 Lower Barley House, Furze Court",Exeter,Exeter,8467365970382857041010de2ed4c6e6d89529ebc31aa357cebf33820ed78cd2
1.34003892015072E+021,"52, Fairfield Road",,,EX2 8UF,1271537378,D,B,65,85,House,End-Terrace,2015-07-22,E07000041,E14000698,Devon,2015-07-22,marketed sale,61,82,221,84,3.4,39,1.3,112,56,576,443,123,84,87,Single,Y,NODATA!,,,"Programmer, TRVs and bypass",100,"double glazing, unknown install date",Normal,0,5,5,0,0,From main system,Good,Good,"Suspended, no insulation (assumed)",NO DATA!,,Fully double glazed,Average,Average,"Cavity wall, filled cavity",Good,Good,None,,,"Pitched, 100 mm loft insulation",Average,Average,"Boiler and radiators, mains gas",Good,Good,"Programmer, TRVs and bypass",Average,Average,No low energy lighting,Very Poor,Very Poor,mains gas (not community),0,NO DATA!,,,,N,natural,"52, Fairfield Road",Exeter,Exeter,077094b93a05619439f75f2641122a91f5d409ceaead2253340876dc0a90b433
